# File generated by Mantid:
# Instrument: POWGEN
# The X-axis unit is: Time-of-flight
# The Y-axis unit is: Counts per microAmp.hour
# Data for spectra :1
# Time-of-flight              Y                 E
     1167.16827       -0.05117683        0.17209953
     1167.63513        0.14245750        0.17794838
     1168.10219        0.22961143        0.17261342
     1168.56943        0.17679250        0.15853513
     1169.03686        0.06961453        0.16304426
     1169.50447        0.17034019        0.15228802
     1169.97227        0.22947221        0.17250877
     1170.44026        0.23661608        0.16216268
     1170.90844        0.18865155        0.18524964
     1171.37680        0.18304992        0.16437380
     1171.84535       -0.00395418        0.16397781
     1172.31409        0.14958724        0.16787773
     1172.78302        0.18249677        0.18021802
     1173.25213        0.48452060        0.16656536
     1173.72143        0.31098572        0.16158424
     1174.19092        0.03613513        0.16695500
     1174.66060        0.12286054        0.17740508
     1175.13046        0.17037416        0.16985563
     1175.60051        0.34512937        0.17495352
     1176.07075        0.16358794        0.18031314
     1176.54118        0.34064204        0.15287575
     1177.01180       -0.13422893        0.19909636
     1177.48260        0.46402707        0.16147242
     1177.95359        0.16601807        0.16610429
     1178.42478        0.17961628        0.17827975
     1178.89615        0.20641746        0.20018704
     1179.36770        0.19471849        0.17486274
     1179.83945        0.62266863        0.16180484
     1180.31139        0.22284771        0.18258262
     1180.78351        0.00252506        0.17540775
     1181.25583        0.16193386        0.16242124
     1181.72833        0.30619680        0.17120245
     1182.20102        0.36662012        0.19023574
     1182.67390        0.09946047        0.15760625
     1183.14697        0.20728021        0.18560319
     1183.62023        0.14531583        0.18151880
     1184.09368        0.23415136        0.15878027
     1184.56731        0.55628818        0.19257170
     1185.04114       -0.05882219        0.18327109
     1185.51516        0.49258100        0.17284866
     1185.98936        0.00964672        0.15949624
     1186.46376        0.57592318        0.16611904
     1186.93834        0.21460720        0.17583103
     1187.41312        0.59776795        0.17166021
     1187.88808        0.28634735        0.15780083
     1188.36324       -0.05653614        0.16337116
     1188.83859        0.36254674        0.16146267
     1189.31412        0.28321501        0.15607465
     1189.78985        0.45709004        0.16608075
     1190.26576        0.40435498        0.15173309
     1190.74187        0.53112122        0.16938770
     1191.21817        0.18853168        0.16913537
     1191.69465        0.09129798        0.17756225
     1192.17133        0.21326410        0.15949652
     1192.64820        0.34584130        0.16675234
     1193.12526        0.11084147        0.14680540
     1193.60251        0.05901383        0.16385099
     1194.07995        0.15965736        0.15917145
     1194.55758        0.19046095        0.15533314
     1195.03540        0.13291284        0.16602583
     1195.51342        0.10112626        0.16823120
     1195.99162        0.15028704        0.16565234
     1196.47002        0.24846119        0.16119622
     1196.94861        0.36431008        0.15779957
     1197.42739        0.28915816        0.16703880
     1197.90636        0.36196209        0.15678254
     1198.38552        0.08736792        0.15472962
     1198.86488        0.29267818        0.17044214
     1199.34442       -0.02751125        0.14213412
     1199.82416        0.27373756        0.16898679
     1200.30409        0.06226361        0.16174898
     1200.78421        0.21478635        0.13085728
     1201.26452        0.01306530        0.17637821
     1201.74503        0.23128937        0.16192317
     1202.22573        0.21894304        0.16568224
     1202.70662        0.25060928        0.13315464
     1203.18770        0.29738633        0.16088432
     1203.66898       -0.01076573        0.17049793
     1204.15044        0.40051885        0.13202979
     1204.63210        0.12231484        0.15502890
     1205.11396        0.47608515        0.15653441
     1205.59600        0.04376073        0.15922198
     1206.07824       -0.06934621        0.14763222
     1206.56067        0.16357599        0.14688673
     1207.04330        0.22188144        0.16820718
     1207.52611        0.06775333        0.15049975
     1208.00912        0.19813270        0.16244096
     1208.49233        0.59213823        0.14334434
     1208.97572        0.18034990        0.16148921
     1209.45932       -0.12971181        0.16650794
     1209.94310        0.31110685        0.17290346
     1210.42708        0.28206251        0.16293983
     1210.91125        0.15724001        0.15606998
     1211.39561        0.24675214        0.16122668
     1211.88017        0.16391725        0.14719319
     1212.36492        0.51640895        0.16298712
     1212.84987        0.34409197        0.14360634
     1213.33501        0.46857421        0.17771094
     1213.82034        0.27226068        0.15414244
     1214.30587       -0.12505904        0.17250004
     1214.79159        0.42973029        0.14440165
     1215.27751       -0.08998711        0.18677579
     1215.76362        0.29705649        0.16070588
     1216.24993        0.23805427        0.13759049
     1216.73643        0.26772081        0.14968954
     1217.22312        0.13497984        0.15148425
     1217.71001        0.01304117        0.17605235
     1218.19709        0.36348463        0.15991956
     1218.68437        0.11603430        0.16406084
     1219.17185        0.38565336        0.17802288
     1219.65951        0.12282469        0.14005485
     1220.14738        0.16411384        0.14736971
     1220.63544        0.14512564        0.15996325
     1221.12369        0.10266492        0.16597891
     1221.61214       -0.01130602        0.18012414
     1222.10079        0.26253555        0.14679033
     1222.58963        0.36216668        0.13248754
     1223.07866       -0.00485690        0.17022513
     1223.56789        0.26454867        0.14977623
     1224.05732        0.28616079        0.15481136
     1224.54694        0.23359541        0.13716692
     1225.03676        0.48478111        0.14709138
     1225.52678        0.22993188        0.16224717
     1226.01699       -0.07824947        0.15733267
     1226.50739        0.06915735        0.16035580
     1226.99800        0.27720303        0.16255859
     1227.48880        0.11481444        0.13092088
     1227.97979        0.26467453        0.13964776
     1228.47098        0.52513284        0.13677627
     1228.96237        0.10017502        0.16992694
     1229.45396        0.24986314        0.15424837
     1229.94574        0.23334907        0.14047805
     1230.43772        0.27096312        0.14658951
     1230.92989        0.03417854        0.15360985
     1231.42226        0.23210147        0.13972698
     1231.91483        0.03475383        0.14101283
     1232.40760        0.06813197        0.12961232
     1232.90056        0.11597137        0.15757814
     1233.39372        0.12194323        0.15014562
     1233.88708        0.02761144        0.17181188
     1234.38063        0.10054856        0.14518760
     1234.87439        0.17240365        0.14101546
     1235.36834        0.36574154        0.13506419
     1235.86248        0.14525411        0.14417328
     1236.35683        0.11180859        0.15491656
     1236.85137        0.29427509        0.16467001
     1237.34611        0.19063025        0.14330880
     1237.84105       -0.09845531        0.14846270
     1238.33619        0.09008646        0.16289157
     1238.83152        0.39833519        0.14742702
     1239.32705        0.30803399        0.17430316
     1239.82278        0.29913789        0.14213070
     1240.31871        0.08533999        0.15983121
     1240.81484        0.01215269        0.16405835
     1241.31117        0.10836837        0.15322200
     1241.80769        0.15415216        0.13842439
     1242.30441       -0.06656064        0.16402701
     1242.80134        0.06862746        0.15912709
     1243.29846       -0.02747796        0.16947451
     1243.79578        0.20183151        0.17663307
     1244.29329        0.29835574        0.14175906
     1244.79101        0.04550147        0.16447057
     1245.28893        0.25210232        0.14272964
     1245.78704        0.29495376        0.15304875
     1246.28536        0.25483188        0.15825878
     1246.78387       -0.07553073        0.15186622
     1247.28259        0.07135781        0.16988241
     1247.78150        0.20838191        0.14588592
     1248.28061        0.38625321        0.14295537
     1248.77992        0.25936631        0.16256860
     1249.27944        0.17859862        0.14642578
     1249.77915        0.24123510        0.16043384
     1250.27906       -0.22305301        0.15820289
     1250.77917        0.28213901        0.15787893
     1251.27948        0.15016194        0.13484971
     1251.78000        0.11248723        0.14051152
     1252.28071        0.38004232        0.15448630
     1252.78162        0.23206437        0.15385700
     1253.28273        0.06405355        0.14852155
     1253.78405        0.36278429        0.14156189
     1254.28556        0.33037493        0.15095919
     1254.78727        0.14250463        0.14072525
     1255.28919        0.17416063        0.13025171
     1255.79130        0.26746128        0.13558190
     1256.29362        0.00128723        0.14401794
     1256.79614        0.36994169        0.14853244
     1257.29886       -0.05520491        0.13255710
     1257.80178        0.36868137        0.14802642
     1258.30490       -0.14028437        0.17656545
     1258.80822       -0.03511366        0.14812156
     1259.31174        0.03695787        0.14787929
     1259.81547        0.31354850        0.15104179
     1260.31939       -0.15408691        0.17401869
     1260.82352        0.23055280        0.14232749
     1261.32785        0.35139276        0.14824099
     1261.83238        0.07154178        0.15091447
     1262.33711        0.27420187        0.13221036
     1262.84205        0.33831054        0.13914940
     1263.34719        0.36720422        0.14030788
     1263.85252        0.36122286        0.13594348
     1264.35807        0.01077345        0.14543880
     1264.86381        0.37430198        0.12445864
     1265.36975        0.21912719        0.13432224
     1265.87590        0.18359125        0.13917957
     1266.38225        0.22769074        0.13030841
     1266.88881        0.13371798        0.13204833
     1267.39556        0.07483470        0.12832465
     1267.90252        0.02100235        0.12857241
     1268.40968        0.08884188        0.12828368
     1268.91704        0.21407569        0.13122573
     1269.42461        0.04905231        0.13934137
     1269.93238        0.25178360        0.11765902
     1270.44035        0.28945191        0.11571303
     1270.94853        0.22583575        0.13045916
     1271.45691        0.36738670        0.14736998
     1271.96549        0.16346416        0.12288633
     1272.47428        0.20936735        0.14864296
     1272.98327        0.05291230        0.14088162
     1273.49246        0.42467515        0.11924375
     1274.00186        0.12914629        0.13830896
     1274.51146        0.04274487        0.15297822
     1275.02126        0.09635403        0.13350349
     1275.53127        0.13415909        0.14227807
     1276.04148        0.19152506        0.14533479
     1276.55190        0.07733185        0.13982910
     1277.06252       -0.13357592        0.14245821
     1277.57335        0.30797101        0.14216364
     1278.08438        0.07199704        0.15600681
     1278.59561        0.07789219        0.14084228
     1279.10705        0.17973754        0.13625810
     1279.61869       -0.20316506        0.15319372
     1280.13054        0.08185161        0.16356193
     1280.64259        0.18485052        0.15047045
     1281.15485        0.08851174        0.13928078
     1281.66731        0.10146139        0.16803181
     1282.17998        0.34299606        0.12462543
     1282.69285        0.21536953        0.14278845
     1283.20593        0.19554166        0.14838270
     1283.71921        0.36639447        0.14375170
     1284.23270        0.08864542        0.13949112
     1284.74639        0.16132950        0.14308490
     1285.26029        0.15121870        0.14568114
     1285.77439        0.30653955        0.14006802
     1286.28870        0.26253061        0.13754723
     1286.80322        0.10761242        0.13250042
     1287.31794        0.24248923        0.13253056
     1287.83286        0.43911563        0.13930202
     1288.34800        0.40038935        0.13011598
     1288.86334        0.47156714        0.13382442
     1289.37888        0.10559423        0.15102309
     1289.89463        0.41836949        0.12342813
     1290.41059        0.32245079        0.12152207
     1290.92676        0.35037069        0.13387584
     1291.44313        0.07272599        0.13620673
     1291.95970        0.32569540        0.14577326
     1292.47649        0.21639711        0.13358873
     1292.99348        0.49462917        0.12023150
     1293.51068        0.26339507        0.14904394
     1294.02808        0.12540593        0.13561637
     1294.54569        0.05326326        0.14181605
     1295.06351        0.17788417        0.13485306
     1295.58154        0.48270668        0.14374928
     1296.09977        0.16713746        0.14696745
     1296.61821        0.45302437        0.13183429
     1297.13686        0.06702467        0.14138579
     1297.65571        0.09909225        0.15470073
     1298.17477        0.33054894        0.14098535
     1298.69404        0.10453727        0.12871409
     1299.21352        0.24341493        0.14497956
     1299.73321        0.52249713        0.12991678
     1300.25310        0.29615742        0.15493281
     1300.77320        0.37489518        0.12776234
     1301.29351        0.30847113        0.13674219
     1301.81403        0.19281887        0.13665614
     1302.33475        0.25160966        0.13295625
     1302.85569        0.35138703        0.12151713
     1303.37683        0.30420592        0.13485146
     1303.89818        0.18112981        0.13744657
     1304.41974        0.38380773        0.12890516
     1304.94151        0.33276311        0.13822015
     1305.46348        0.31846071        0.13719304
     1305.98567        0.19249944        0.13658763
     1306.50806        0.17010337        0.12908151
     1307.03067        0.37427507        0.12373759
     1307.55348        0.24332262        0.14629913
     1308.07650        0.29644782        0.13141237
     1308.59973        0.24651438        0.14012193
     1309.12317        0.17639130        0.12446723
     1309.64682        0.14492005        0.12853117
     1310.17068        0.29240507        0.12962025
     1310.69475        0.20876052        0.13084932
     1311.21902        0.06469716        0.14018902
     1311.74351        0.31478993        0.12941320
     1312.26821        0.17653609        0.12488953
     1312.79312        0.36442083        0.11287341
     1313.31823        0.09831103        0.12872728
     1313.84356        0.25933780        0.12492755
     1314.36910        0.01269200        0.13476532
     1314.89485        0.05552693        0.12255882
     1315.42080        0.28231087        0.12514560
     1315.94697        0.27360073        0.11860802
     1316.47335        0.21338083        0.13489288
     1316.99994        0.12193868        0.11901667
     1317.52674        0.27612909        0.11191867
     1318.05375        0.18743817        0.12465610
     1318.58097        0.40653189        0.12413818
     1319.10840        0.36435341        0.11886476
     1319.63605        0.13263332        0.11807165
     1320.16390        0.09884934        0.12717670
     1320.69197        0.10988367        0.14243647
     1321.22024        0.32777170        0.11877480
     1321.74873        0.16745947        0.12696844
     1322.27743        0.12231400        0.12719914
     1322.80634       -0.12201177        0.13094690
     1323.33547        0.08937421        0.12782487
     1323.86480        0.11783868        0.12375072
     1324.39435        0.12833646        0.14606161
     1324.92410        0.06481948        0.12612411
     1325.45407        0.18976966        0.12673642
     1325.98425        0.60507526        0.11761309
     1326.51465       -0.01584541        0.12433400
     1327.04525        0.36626378        0.11619100
     1327.57607        0.34929368        0.12062851
     1328.10710        0.15182304        0.13152313
     1328.63835        0.05935303        0.13673813
     1329.16980        0.31851986        0.13125351
     1329.70147        0.14372114        0.11752174
     1330.23335        0.28638652        0.11641545
     1330.76544       -0.06301281        0.12012583
     1331.29775       -0.10740450        0.13518201
     1331.83027        0.26950306        0.11233145
     1332.36300        0.26873367        0.12027859
     1332.89595        0.15807548        0.11995227
     1333.42910        0.01182508        0.12556018
     1333.96248        0.03112500        0.13119603
     1334.49606        0.36605931        0.11947796
     1335.02986        0.14955548        0.12173988
     1335.56387        0.09872490        0.11656889
     1336.09810        0.13770746        0.12108903
     1336.63254        0.27027511        0.13679105
     1337.16719        0.39741794        0.11835043
     1337.70206        0.18507085        0.12359835
     1338.23714        0.08210131        0.13596928
     1338.77243        0.12666681        0.12119354
     1339.30794        0.35711677        0.11150063
     1339.84366        0.17857837        0.12679430
     1340.37960        0.32242225        0.12633801
     1340.91575        0.21257345        0.11030238
     1341.45212        0.11597849        0.12995272
     1341.98870        0.28495677        0.13062587
     1342.52550        0.15418891        0.10794598
     1343.06251        0.24148572        0.13898596
     1343.59973       -0.04929442        0.14078103
     1344.13717        0.21417550        0.13580521
     1344.67483        0.33215924        0.13135779
     1345.21270        0.28857459        0.11586337
     1345.75078        0.43826535        0.11793075
     1346.28908        0.28725857        0.13168102
     1346.82760        0.29461854        0.13676245
     1347.36633        0.10000600        0.14224270
     1347.90527        0.35999560        0.10108250
     1348.44444        0.05244569        0.12485811
     1348.98381        0.30934117        0.11582172
     1349.52341        0.47965689        0.12660365
     1350.06322        0.26698536        0.12636933
     1350.60324        0.08317970        0.12985839
     1351.14348        0.27976110        0.14257405
     1351.68394        0.16924896        0.12794911
     1352.22461       -0.06236276        0.11888663
     1352.76550        0.37866100        0.12184176
     1353.30661        0.05019848        0.12790596
     1353.84793        0.29790144        0.11153852
     1354.38947        0.41833828        0.12201328
     1354.93123        0.25932898        0.12358371
     1355.47320        0.29594468        0.11987322
     1356.01539        0.24101247        0.12608409
     1356.55780        0.42811421        0.11030870
     1357.10042        0.17942574        0.11246253
     1357.64326        0.11455070        0.12522640
     1358.18632        0.43534373        0.11886297
     1358.72959        0.30402042        0.12794250
     1359.27308        0.31176078        0.09656282
     1359.81679        0.13499917        0.11016439
     1360.36072        0.30410641        0.12224795
     1360.90486        0.17732065        0.11152941
     1361.44922        0.21655859        0.11082026
     1361.99380        0.28116142        0.10663298
     1362.53860        0.34230636        0.09961433
     1363.08362       -0.00123733        0.13287323
     1363.62885        0.28754555        0.11155203
     1364.17430        0.14064054        0.10675492
     1364.71997        0.22255919        0.12208342
     1365.26586        0.16164184        0.12167364
     1365.81197        0.29565245        0.11692058
     1366.35829        0.23820958        0.11891216
     1366.90483        0.26502853        0.10126678
     1367.45160        0.18093591        0.12112075
     1367.99858        0.21038203        0.12045179
     1368.54578        0.23294327        0.11489370
     1369.09320        0.41643567        0.09944437
     1369.64083        0.40524586        0.11405054
     1370.18869        0.27764010        0.11742892
     1370.73676        0.26302150        0.12136627
     1371.28506        0.11344425        0.11683029
     1371.83357        0.15772923        0.11191648
     1372.38231        0.40661577        0.11443608
     1372.93126        0.10606931        0.11884959
     1373.48043        0.28610617        0.10850831
     1374.02982        0.27115583        0.11263027
     1374.57944        0.23078214        0.11302855
     1375.12927        0.04336909        0.12475079
     1375.67932        0.32887152        0.11754911
     1376.22959        0.13151193        0.11509281
     1376.78008        0.12738943        0.11930485
     1377.33079        0.38957658        0.11063090
     1377.88173        0.22232113        0.09919043
     1378.43288        0.18098457        0.11415577
     1378.98425        0.20583344        0.11032557
     1379.53585        0.08945265        0.12032992
     1380.08766        0.25435756        0.10957737
     1380.63970        0.04949810        0.11973660
     1381.19195        0.33703713        0.11269545
     1381.74443        0.42036031        0.10941416
     1382.29713        0.06351105        0.10773384
     1382.85005        0.18156782        0.11498150
     1383.40319        0.19731140        0.12529313
     1383.95655        0.26177888        0.12924691
     1384.51013        0.33842922        0.09604167
     1385.06393        0.18764440        0.12518478
     1385.61796        0.16352030        0.11584783
     1386.17221        0.24842615        0.10890374
     1386.72668        0.18307939        0.10979262
     1387.28137        0.21006350        0.10207797
     1387.83628        0.02628219        0.11840667
     1388.39141        0.09023713        0.11702295
     1388.94677        0.18858479        0.10040794
     1389.50235        0.42553687        0.11549128
     1390.05815        0.16366776        0.11576047
     1390.61417        0.16347057        0.11565117
     1391.17042        0.42436277        0.11517264
     1391.72689        0.19971385        0.12088098
     1392.28358        0.15725243        0.10502000
     1392.84049        0.20044335        0.10913139
     1393.39763        0.29124845        0.10058260
     1393.95499        0.07285539        0.11742625
     1394.51257        0.30451975        0.10346006
     1395.07037        0.23693286        0.11481984
     1395.62840        0.27056241        0.11234081
     1396.18665        0.19051896        0.10871569
     1396.74513        0.42172862        0.10036811
     1397.30382        0.06243452        0.12257592
     1397.86275        0.05879675        0.12596295
     1398.42189        0.40966990        0.11813680
     1398.98126        0.26997256        0.10578612
     1399.54085        0.27986966        0.09959383
     1400.10067        0.03619023        0.11112711
     1400.66071        0.14114409        0.12466840
     1401.22097        0.28345771        0.11555352
     1401.78146        0.02250588        0.11356216
     1402.34217        0.30529639        0.10606764
     1402.90311        0.19308095        0.10464405
     1403.46427        0.04530677        0.10959773
     1404.02566        0.20770289        0.10865840
     1404.58727        0.26549344        0.10499371
     1405.14910        0.05796631        0.10512699
     1405.71116        0.35650004        0.11226715
     1406.27345        0.19847303        0.10887110
     1406.83596        0.21406186        0.10740489
     1407.39869        0.22663804        0.10389221
     1407.96165        0.27059967        0.10957216
     1408.52484        0.27112800        0.09766657
     1409.08825        0.14258388        0.11314987
     1409.65188        0.08272757        0.10293043
     1410.21574        0.00575708        0.11096743
     1410.77983        0.34306514        0.11613541
     1411.34414        0.18720778        0.11324065
     1411.90868        0.40527710        0.09143949
     1412.47344        0.20324231        0.11211727
     1413.03843        0.22304617        0.10150939
     1413.60365        0.34690807        0.10715653
     1414.16909        0.23215086        0.10776484
     1414.73475        0.42346121        0.10479959
     1415.30065        0.21652289        0.10318438
     1415.86677        0.18988736        0.12035472
     1416.43312        0.26160889        0.09720525
     1416.99969        0.23463150        0.12049548
     1417.56649        0.11107394        0.11009177
     1418.13352        0.16567681        0.10491820
     1418.70077        0.26152209        0.10342317
     1419.26825        0.44632876        0.10789786
     1419.83596        0.25429825        0.11618732
     1420.40389        0.52906782        0.10962540
     1420.97205        0.10421066        0.11701807
     1421.54044        0.15525477        0.11553043
     1422.10906        0.20011022        0.11010200
     1422.67790        0.11998784        0.11567715
     1423.24697        0.22296219        0.09509758
     1423.81627        0.12393616        0.10059692
     1424.38580        0.39872475        0.11801002
     1424.95555        0.18058560        0.10304743
     1425.52553        0.14856881        0.10537018
     1426.09574        0.26573627        0.10086318
     1426.66618        0.17394229        0.09842645
     1427.23685        0.34065446        0.10411451
     1427.80774        0.25802362        0.10788678
     1428.37887        0.13828006        0.10432804
     1428.95022        0.17269103        0.10383149
     1429.52180        0.14050291        0.11149847
     1430.09361        0.27183292        0.11151307
     1430.66564        0.19983076        0.10454889
     1431.23791        0.02132166        0.10758673
     1431.81041        0.12705644        0.10827678
     1432.38313        0.36001602        0.10165482
     1432.95608        0.30970314        0.09711589
     1433.52927        0.24079047        0.09753285
     1434.10268        0.15645022        0.10472536
     1434.67632        0.02387788        0.10757473
     1435.25019        0.20794565        0.09307137
     1435.82429        0.37099405        0.10044296
     1436.39862        0.26331234        0.10260590
     1436.97318        0.08022914        0.11491241
     1437.54797        0.29966267        0.11027067
     1438.12299        0.18556281        0.09613435
     1438.69824        0.19654523        0.09811368
     1439.27372        0.16553858        0.10512966
     1439.84942       -0.02789648        0.11303872
     1440.42536        0.14060574        0.10496079
     1441.00153        0.34431833        0.11878560
     1441.57794        0.12485184        0.10519114
     1442.15457        0.40165646        0.09465908
     1442.73143        0.23188042        0.09555172
     1443.30852        0.20443404        0.10418528
     1443.88584        0.17511065        0.10098472
     1444.46340        0.15698983        0.10474925
     1445.04118        0.16841967        0.09670129
     1445.61920        0.32746819        0.09663918
     1446.19745       -0.01491935        0.10138347
     1446.77593        0.25723646        0.09803498
     1447.35464        0.23620398        0.10482575
     1447.93358        0.24431774        0.10022030
     1448.51275        0.27229764        0.09298644
     1449.09216        0.10603818        0.09715080
     1449.67179        0.19562176        0.09432385
     1450.25166        0.19772744        0.10076741
     1450.83176        0.18416994        0.09193604
     1451.41210        0.51498532        0.10876791
     1451.99266        0.06044625        0.10263120
     1452.57346        0.28355898        0.10095064
     1453.15449        0.24140261        0.10376930
     1453.73575        0.25258618        0.10111880
     1454.31724        0.35063728        0.08893765
     1454.89897        0.31912952        0.09909437
     1455.48093        0.38807280        0.10340282
     1456.06312        0.21601290        0.09777935
     1456.64555        0.25970042        0.10560534
     1457.22821        0.21871000        0.09455423
     1457.81110        0.27066026        0.10295656
     1458.39422        0.13197059        0.10333572
     1458.97758        0.33734815        0.09634385
     1459.56117        0.43130687        0.09714672
     1460.14500        0.43713379        0.09081294
     1460.72905        0.25063232        0.10495746
     1461.31335        0.10659085        0.10656721
     1461.89787        0.08437372        0.10708994
     1462.48263        0.31430341        0.09673052
     1463.06762        0.28364229        0.09693157
     1463.65285        0.31104408        0.09482672
     1464.23831       -0.02532960        0.09621303
     1464.82401        0.15269051        0.10632683
     1465.40994        0.34167425        0.10915424
     1465.99610        0.13318084        0.10380130
     1466.58250        0.24255715        0.10061062
     1467.16913        0.14339367        0.10522157
     1467.75600        0.27133127        0.09984520
     1468.34310        0.15167090        0.09138588
     1468.93044        0.15343803        0.09743346
     1469.51801        0.25833993        0.09230571
     1470.10582        0.30558487        0.09404729
     1470.69386        0.08454758        0.10095115
     1471.28214        0.23605646        0.10231812
     1471.87065        0.28353624        0.09525988
     1472.45940        0.28006166        0.09333809
     1473.04838        0.51128397        0.09532545
     1473.63760        0.39076179        0.10298840
     1474.22706        0.29106291        0.08691405
     1474.81675        0.32408640        0.08974118
     1475.40667        0.13524531        0.09049669
     1475.99684        0.30371390        0.09585960
     1476.58724        0.26751472        0.08182049
     1477.17787        0.30713476        0.09836143
     1477.76874        0.36107482        0.09184949
     1478.35985        0.22606827        0.09327105
     1478.95119        0.24095031        0.09369738
     1479.54277        0.23526311        0.09471230
     1480.13459        0.28394121        0.08941730
     1480.72664        0.02943897        0.09994140
     1481.31894        0.29866039        0.08988805
     1481.91146        0.05049443        0.09099949
     1482.50423        0.16944189        0.10626391
     1483.09723        0.06058604        0.09284780
     1483.69047        0.15759601        0.09542744
     1484.28394        0.31536600        0.10790401
     1484.87766        0.13208682        0.09728072
     1485.47161        0.12514151        0.08853436
     1486.06580        0.12003295        0.08987136
     1486.66022        0.05532756        0.09856988
     1487.25489        0.28928251        0.09695913
     1487.84979        0.37712290        0.09357423
     1488.44493        0.27975651        0.09099816
     1489.04031        0.26630289        0.10023813
     1489.63592        0.14072243        0.09389506
     1490.23178        0.35156992        0.09541727
     1490.82787        0.27177636        0.09497191
     1491.42420        0.05294898        0.09726347
     1492.02077        0.22723075        0.10257799
     1492.61758        0.24485293        0.10443422
     1493.21463        0.14301422        0.09082497
     1493.81191        0.32759093        0.08523520
     1494.40944        0.27998517        0.10021550
     1495.00720        0.18817840        0.09232578
     1495.60520        0.24118484        0.09433626
     1496.20345        0.35999411        0.09752769
     1496.80193        0.41331385        0.08688261
     1497.40065        0.31277752        0.09931371
     1497.99961        0.23622885        0.10010400
     1498.59881        0.40292605        0.09036364
     1499.19825        0.22259762        0.10048648
     1499.79793        0.22692622        0.10294757
     1500.39785        0.07889814        0.09847965
     1500.99801        0.14692337        0.08887290
     1501.59841        0.21556325        0.10066426
     1502.19904        0.23833128        0.08953419
     1502.79992        0.28719514        0.09407045
     1503.40104        0.17272548        0.09200790
     1504.00240        0.36050789        0.09270527
     1504.60401        0.21857229        0.09866933
     1505.20585        0.34283250        0.08185994
     1505.80793        0.16751073        0.07982755
     1506.41025       -0.04089251        0.09974209
     1507.01282        0.26417423        0.09741237
     1507.61562        0.30846585        0.09129622
     1508.21867        0.30593349        0.08559263
