       16004           0     0.20566     0.20566
       16011           0     0.22359     0.22359
       16017           0     0.19348     0.19348
       16024     0.21864     0.21709    -0.00155
       16030     0.21912     0.21378   -0.005339
       16036     0.22002     0.21245  -0.0075673
       16043      0.2219     0.21046   -0.011445
       16049     0.22617      0.2336   0.0074258
       16056     0.23618     0.23631  0.00012692
       16062     0.26002     0.26413    0.004107
       16068     0.31699     0.31765  0.00066103
       16075     0.45104     0.45182  0.00077311
       16081     0.74711     0.73365   -0.013454
       16088      1.3086       1.306  -0.0025339
       16094      2.1176      2.1346    0.016974
       16101      2.8596      2.8453    -0.01424
       16107      3.0765      3.0961     0.01964
       16113      2.6503      2.6146   -0.035653
       16120      1.9198      1.9104  -0.0094397
       16126       1.266      1.2798    0.013875
       16133     0.82509     0.84403    0.018938
       16139     0.56329     0.54581   -0.017477
       16146     0.41435      0.4109  -0.0034511
       16152     0.33047     0.32925  -0.0012166
       16159     0.28333       0.282  -0.0013365
       16165     0.25689     0.24215   -0.014744
       16172      0.2421     0.23128   -0.010828
       16178     0.23387     0.23659   0.0027202
       16185     0.22932     0.22479  -0.0045368
       16191     0.22685     0.21565   -0.011203
       16197           0     0.20479     0.20479
       16204           0      0.2383      0.2383
       16210           0     0.20704     0.20704
       16217           0     0.23225     0.23225
       16223           0     0.20985     0.20985
       16230           0     0.22769     0.22769
       16236           0     0.22243     0.22243
       16243           0     0.21963     0.21963
       16249           0     0.22212     0.22212
       16256           0     0.21912     0.21912
       16262     0.21252     0.20137   -0.011144
       16269     0.21361     0.21201  -0.0015981
       16275     0.21524     0.23498    0.019738
       16282     0.21812     0.23548    0.017358
       16288     0.22392     0.23405    0.010129
       16295     0.23653     0.24244   0.0059101
       16301     0.26505     0.27606    0.011014
       16308     0.33054     0.33214   0.0016014
       16314      0.4803      0.4901   0.0097942
       16321     0.80811     0.76337   -0.044741
       16328      1.4447      1.4387  -0.0060034
       16334      2.4278      2.4687    0.040906
       16341      3.4713      3.4667  -0.0046044
       16347       4.005      4.0219     0.01693
       16354      3.7036      3.6087   -0.094903
       16360       2.841      2.8465   0.0054936
       16367      1.9307      1.9575    0.026817
       16373      1.2546      1.2464   -0.008191
       16380     0.82862     0.83538   0.0067594
       16386     0.57657     0.56597   -0.010601
       16393     0.42999     0.43684   0.0068521
       16400     0.34512     0.32572   -0.019396
       16406     0.29613     0.30429   0.0081573
       16413     0.26798     0.25649   -0.011491
       16419     0.25193     0.23581   -0.016129
       16426     0.24291     0.21865   -0.024262
       16432     0.23797      0.2292  -0.0087769
       16439           0     0.21171     0.21171
       16445           0     0.22636     0.22636
       16452           0     0.20793     0.20793
       16459           0     0.21113     0.21113
       16465           0     0.22317     0.22317
       16472           0     0.21712     0.21712
       16478           0     0.21732     0.21732
       16485           0     0.22189     0.22189
       16492           0     0.20139     0.20139
       16498           0     0.22389     0.22389
       16505           0     0.24022     0.24022
       16511     0.21441     0.20603  -0.0083859
       16518     0.21372      0.2263    0.012578
       16525     0.21307      0.1951   -0.017977
       16531     0.21254     0.19911   -0.013436
       16538      0.2123     0.22156   0.0092595
       16544     0.21282     0.21233 -0.00048921
       16551     0.21529     0.19181   -0.023477
       16558     0.22275     0.22932   0.0065669
       16564     0.24288        0.26    0.017121
       16571     0.29315     0.28053    -0.01262
       16578      0.4047     0.41953    0.014824
       16584     0.60575     0.57354    -0.03221
       16591     0.86773     0.90178    0.034051
       16597      1.0709      1.0786   0.0076718
       16604      1.0913      1.0649   -0.026416
       16611     0.93305     0.93761   0.0045602
       16617     0.71082     0.72484     0.01402
       16624     0.52232     0.50528   -0.017041
       16631     0.39465     0.40955    0.014906
       16637      0.3158     0.32051   0.0047109
       16644     0.26835     0.25822   -0.010128
       16651     0.23984     0.23061  -0.0092293
       16657     0.22261     0.23159   0.0089746
       16664     0.21209     0.20353  -0.0085585
       16671     0.20554     0.20695   0.0014088
       16677     0.20136     0.19498  -0.0063829
       16684     0.19858     0.20124   0.0026559
       16691           0     0.20036     0.20036
       16697           0     0.20891     0.20891
       16704           0     0.20916     0.20916
       16711           0     0.19761     0.19761
       16717           0     0.17376     0.17376
       16724           0     0.19675     0.19675
       16731           0     0.19108     0.19108
       16737           0     0.19795     0.19795
       16744           0      0.2128      0.2128
       16751           0     0.19497     0.19497
       16758           0      0.1924      0.1924
       16764           0     0.21204     0.21204
       16771           0     0.19669     0.19669
       16778           0     0.21324     0.21324
       16784           0     0.16933     0.16933
       16791           0     0.18567     0.18567
       16798           0     0.18795     0.18795
       16805           0      0.1986      0.1986
       16811           0     0.20232     0.20232
       16818           0     0.19334     0.19334
       16825           0     0.20104     0.20104
       16831           0     0.18554     0.18554
       16838           0     0.18779     0.18779
       16845           0     0.17895     0.17895
       16852           0     0.17968     0.17968
       16858           0     0.17262     0.17262
       16865           0      0.1723      0.1723
       16872           0     0.18776     0.18776
       16879           0     0.18463     0.18463
       16885           0     0.19803     0.19803
       16892           0     0.19651     0.19651
       16899           0     0.18979     0.18979
       16906           0     0.20155     0.20155
       16912           0     0.19206     0.19206
       16919           0     0.19159     0.19159
       16926           0     0.21437     0.21437
       16933           0     0.20941     0.20941
       16939           0     0.18152     0.18152
       16946           0     0.20088     0.20088
       16953           0     0.19802     0.19802
       16960           0     0.18469     0.18469
       16967           0     0.19208     0.19208
       16973           0     0.16917     0.16917
       16980           0     0.19114     0.19114
       16987           0     0.20058     0.20058
       16994           0     0.19649     0.19649
       17001           0     0.17525     0.17525
       17007           0     0.20156     0.20156
       17014           0     0.20572     0.20572
       17021           0     0.19055     0.19055
       17028           0     0.17234     0.17234
       17035           0     0.19712     0.19712
       17041           0       0.183       0.183
       17048     0.19939     0.19536  -0.0040287
       17055      0.1994      0.1907  -0.0086995
       17062     0.19957     0.18658   -0.012993
